,sentence,sentiment,polarity
487," Following a dreadful 2018, chipmakers are hot again on encouraging trade talks and a rebound in China's manufacturing activity. Adding to the optimism is industry rationalization and slew of new technological trends like Internet of Things, high-end gaming and 5G wireless. At the same time, reports of smartphone market recovery are taking chip stocks higher. Given the bullishness, investing in solid semiconductor stocks seems like a foolproof plan. Trade Optimism, Stronger China Economy The Philadelphia Stock Exchange Semiconductor Index, the benchmark for chipmakers, took a beating last year amid rising trade tensions between the United States and China. Also, Beijing's weak economy was a serious headache for chipmakers as it could dent demand for semiconductor components. But, such worries have now ebbed significantly. This year, the index outpaced the broader S&P 500 on progress in U.S.-China trade talks and better-than-expected manufacturing numbers from the world's second-largest economy. Both the U.S. and Chinese trade officials have begun talks to bring an end to their prolonged trade dispute. Myron Brilliant, executive vice-president of international affairs at the U.S. Chamber of Commerce, recently said that ""ninety percent of the deal is done, but the last 10% is the hardest part, it's the trickiest part and it will require trade-offs on both sides."" Nonetheless, resolving most of the differences is a reassuring sign for chipmakers as they are heavily dependent on China for revenues. China's growth concerns, by the way, have dissipated to a great extent. China's official Purchasing Managers Index made a stellar comeback in March, rising to a six-month high of 50.5 from 49.2 in February. Beijing took adequate steps like tax cutting to stimulate manufacturing activities. Encouraging Prospects The prospects of chipmakers have improved substantially this year on initiatives to improve efficiency. In the DRAM market, the number of producers has now consolidated to just three - Samsung Electronics, SK Hynix Inc. and Micron Technology, Inc. MU . This structural change has improved efficiency and raised profit margins. Equipment makers such as Lam Research Corporation LRCX are also producing chips of their own design. Such chips are much in demand from aircraft manufacturers to cloud computing behemoths like Alphabet Inc. GOOGL and Amazon.com, Inc. AMZN . From high-end gaming, emergence of Internet of Things to automation, demand for chips continues to rise. Needless to say, e-sport, a multiplayer video game for professional gamers, needs thousands of semiconductor chips for production, while chips are an essential part of crypto mining as these provide the processing power needed for decoding blockchain algorithms. As long as investors continue to be bullish on the prospects of fifth generation of wireless connectivity or 5G, it is widely anticipated that demand for chips will improve. Taiwan Semiconductor Manufacturing Company Limited's TSM , in the meantime, has signaled that smartphone orders are picking up in Asia. Taiwan Semiconductor will ramp up its 7 nanometer production rates due to an uptick in orders for Android devices. Thus, Taiwan Semiconductor is particularly expected to witness a strong second quarter of 2019. Others such as NVIDIA Corporation NVDA have also predicted a recovery in the second half. To top it, NVIDIA's nearly $7 billion purchase of Israeli chip designer Mellanox helped renew investors' faith on the beaten-down sector. This is Nvidia's biggest deal which has also strengthened its hold in the growing data center market.  5 Solid Choices Banking on the strength, chipmakers are positioned to gain in the near term. We have, thus, short-listed five stocks that flaunt a Zacks Rank #1 (Strong Buy) or 2 (Buy). Xilinx, Inc. XLNX designs and develops programmable devices and associated technologies worldwide. The company currently has a Zacks Rank #2. The Zacks Consensus Estimate for current-year earnings has risen 0.3% in the past 30 days. The company's expected earnings growth rate for the current year is 23.7% compared with the Semiconductors - Programmable Logic industry's projected rise of 22.5%. KLA-Tencor Corporatio n KLAC designs, manufactures, and markets process control and yield management solutions for the semiconductor and related nanoelectronics industries worldwide. The company currently has a Zacks Rank #2. The Zacks Consensus Estimate for current-year earnings has climbed 1.1% in the past 60 days. The company's expected earnings growth rate for the current year is 5.4% compared with the Semiconductor Equipment - Wafer Fabrication industry's estimated decline of 17.7%. FUJIFILM Holdings Corporation FUJIY develops, produces, sells, and services imaging, information, and document solutions worldwide. The company currently has a Zacks Rank #1. The Zacks Consensus Estimate for current-year earnings has moved 1% north in the past 90 days. The company's expected earnings growth rate for the current quarter is 102.9% compared with the Semiconductor Equipment - Photomasks industry's expected rise of 91.6%. You can see the complete list of today's Zacks #1 Rank stocks here . Vishay Intertechnology, Inc . VSH manufactures and supplies discrete semiconductors and passive components in the United States, Europe, and Asia. The company currently has a Zacks Rank #1. The Zacks Consensus Estimate for current-year earnings has risen 4.3% in the past 60 days. The company's expected earnings growth rate for the current quarter is 25% compared with the Semiconductor - Discretes industry's projected rise of 21.2%. Zacks' Top 10 Stocks for 2019 In addition to the stocks discussed above, would you like to know about our 10 finest buy-and-holds for the year? Who wouldn't? Our annual Top 10s have beaten the market with amazing regularity. In 2018, while the market dropped -5.2%, the portfolio scored well into double-digits overall with individual stocks rising as high as +61.5%. And from 2012-2017, while the market boomed +126.3, Zacks' Top 10s reached an even more sensational +181.9%. See Latest Stocks Today >>",24.17999999999938,1
488," Wall Street is raging forward for the last 10 years, withstanding intermittent volatilities and fluctuations. After completing a record-setting first quarter of 2019, stock markets are heading further northward in April. The bull run has helped the three main stock indexes -- the Dow, S&P 500 and Nasdaq Composite -- to reach close to record-high levels. Likelihood of U.S.-China Trade Deal

Since the beginning of 2019, both United States and China are negotiating earnestly to find out an amicable solution to the trade spat. After a successful round of negotiation in Beijing between high-level delegations of two sides, the second round of talk has completed in Washington this week.

On Apr 4, President Trump said ""we'll know over the next four weeks'' if a deal with China happens, after expressing his views that the negotiation is moving forward in the right direction. On Apr 5, Xinhua reported that Chinese vice premier Liu He said a new consensus has been reached between the two countries on an important issue of trade agreement that they are negotiating.

On Mar 27, Reuters reported that China has made unprecedented proposals on a host of issues, including the protection of U.S. intellectual properties to resolve the trade disputes.

Our Top Picks

At this stage, investment in stocks that are part of these three indexes with a favorable Zacks Rank and strong growth potential will be a prudent move. We have narrowed our search to five stocks that have moved higher in the first quarter and still have upside left. All five stocks currently carry a Zacks Rank #1 (Strong Buy). You can see the complete list of today's Zacks #1 Rank stocks here .

The chart below shows price performance of our five picks year to date.  SS&C Technologies Holdings Inc. SSNC provides software products and software-enabled services to financial services and healthcare industries in the United States, Canada, Mexico, Europe, the Asia Pacific, and Japan. The stock has surged 40.2% year to date. The company has an expected earnings growth rate of 30.5% for the current year. The Zacks Consensus Estimate for the current year has improved 6.7% over the last 60 days.

eGain Corp. EGAN operates as a software-as-a service provider of customer engagement solutions in the United States, the United Kingdom, India, and internationally. The stock has soared 57.8% year to date. The company has an expected earnings growth rate of 216.7% for the current year. The Zacks Consensus Estimate for the current year has improved 137.5% over the last 60 days.

Quanta Services Inc. PWR provides specialty contracting services in the United States, Canada, Australia, Latin America and internationally. The stock has surged 29.9% year to date. The company has an expected earnings growth rate of 25.3% for the current year. The Zacks Consensus Estimate for the current year has improved 9% over the last 60 days.

Ubiquiti Networks Inc. UBNT is engaged in designing, manufacturing and selling broadband wireless solutions worldwide. The stock has risen 60.1% year to date. The company has an expected earnings growth rate of 26.3% for the current year. The Zacks Consensus Estimate for current-year earnings has moved 13.1% up over the past 60 days.

Fortinet Inc. FTNT is a provider of network security appliances and Unified Threat Management network security solutions to enterprises, service providers and government entities worldwide. The stock has surged 18.6% year to date. The company has an expected earnings growth rate of 12.5% for the current year. The Zacks Consensus Estimate for the current year has improved 4% over the last 60 days.

Zacks' Top 10 Stocks for 2019

In addition to the stocks discussed above, would you like to know about our 10 finest buy-and-holds for the year?

Who wouldn't? Our annual Top 10s have beaten the market with amazing regularity. In 2018, while the market dropped -5.2%, the portfolio scored well into double-digits overall with individual stocks rising as high as +61.5%. And from 2012-2017, while the market boomed +126.3, Zacks' Top 10s reached an even more sensational +181.9%.

See Latest Stocks Today >>",24.17999999999938,1
489," ABIOMED, Inc. 's ABMD flagship Impella has been proved to significantly increase cardiogenic shock survival and heart recovery in patients. Data exhibits that survival rates have increased from 51% to 67% since the device's FDA Pre Market Approval for treating cardiogenic shock. However, this latest development could not drive the Zacks Rank #2 (Buy) stock's shares, which lost 0.5% to $282.87 at close. Notably, this latest development fortifies the MedTech giant's foothold in the U.S. cardiovascular devices market. Impella in Focus Impella, the world's smallest heart pump, is ABIOMED's flagship product line. The company's Impella 2.5, Impella RP, Impella 5.0 and Automated Impella Controller deserve a mention in this regard. Notably, the product has been driving the company's top line since inception. Management confirmed that ABIOMED is currently investing in the commercial distribution to prepare for the expansion of Impella CP, Impella Connect, Impella 5.5 and Impella RP. Interestingly, ABIOMED's new technology called Impella Connect has been launched at 36 U.S. hospitals in recent times. In the las t report ed quarter, Impella heart pump revenues jumped 31% year over year. Market Prospects Per research by CDC, nearly 610,000 people die of heart diseases each year in the United States. Statista validates that the U.S. cardiovascular devices market is expected to reach a worth of $15.7 billion by 2021. Thus, the latest development has been a well-timed one for ABIOMED.  Price Performance We believe positive developments such as these would drive the shares of ABIOMED which have declined 3.2% against the industry 's 13.6% rally in a year's time. The current level also compares unfavorably with the S&P 500 index's 8% rise. Other Key Picks Other top-ranked stocks in the broader medical space are Varian Medical Systems VAR , Masimo Corporation MASI and Penumbra, Inc. PEN , each carrying a Zacks Rank of 2. You can see the complete list of today's Zacks #1 Rank (Strong Buy) stocks here . Varian Medical's long-term earnings growth is projected at 8%. Masimo's long-term earnings are expected to grow 15.6%. Penumbra's long-term earnings growth rate is estimated at 20.9%. Zacks' Top 10 Stocks for 2019 In addition to the stocks discussed above, would you like to know about our 10 finest buy-and-holds for the year? Who wouldn't? Our annual Top 10s have beaten the market with amazing regularity. In 2018, while the market dropped -5.2%, the portfolio scored well into double-digits overall with individual stocks rising as high as +61.5%. And from 2012-2017, while the market boomed +126.3, Zacks' Top 10s reached an even more sensational +181.9%. See Latest Stocks Today >>",24.17999999999938,1
490," There is a general belief that shying away from risky stocks will keep returns at bay. However, this stands true only when the market is bullish. Since risky securities are mostly exposed to market volatility, we have created a strategy to fetch handsome returns from less-risky stocks. Meaning of Beta Beta indicates the volatility of a particular stock with respect to the market. In other words, beta measures the extent of stock price movement relative to the market (we are considering S&P 500 here). If a company has a beta of 1, it means that the relative volatility of the stock is the same as that of the S&P 500. In the same way, if the stock's beta is greater than 1 then it is more volatile compared to the market. Conversely, a beta below 1 signifies less volatility. Now, if a portfolio's beta is 3, it is three times more volatile than the market. Hence, if the market is projected to give 20% return, the portfolio will then definitely contribute 60% return which is amazing. However, the opposite case also holds true. If the market slips 20% then the portfolio return plummets 60% which is surely a matter of concern. The Winning Strategy In our screening criteria we included  beta in the range of 0 to 0.6  for short listing low risk stocks. But this can't be the only criterion for betting on stocks. The other parameters that need to be added to create a winning portfolio are: Percentage Change in Price in the Last 4 Weeks greater than zero: This ensures that the stocks saw positive price movement over the last one month. Average 20 Day Volume greater than 50,000: A substantial trading volume ensures that the stocks are easily tradable. Price greater than or equal to $5: They must all be trading at a minimum of $5 or higher. Zacks Rank equal to 1: Zacks Rank #1 (Strong Buy) stocks indicate that they will significantly outperform the broader U.S. equity market over the next one to three months. Here are five of the seven stocks that qualified the screening: lululemon athletica inc. LULU , based in Vancouver, Canada, is a provider of athletic apparel. The company managed to beat the Zacks Consensus Estimate in each of the prior four quarters, the average positive earnings surprise being almost 20%. The company will likely see earnings growth of 20.3% and 16.1% in fiscal year 2019 and 2020, respectively. Headquartered in Bloomingdale, IL, PCTEL, Inc. PCTI is primarily a provider of wireless network testing solutions along with antennas. The company posted an average positive earnings surprise of 25% for the past four quarters. Rent-A-Center, Inc. RCII - headquartered in Plano, TX - helps customers own computers, appliances, consumer electronics etc. under flexible rental purchase deals. The company is likely to see earnings growth of 77.4% and 14.5% through 2019 and 2020, respectively. Headquartered in New York, MongoDB, Inc. MDB is mainly a provider of general-purpose database platform. The stock manged to surpass the Zacks Consensus Estimate in all the prior four quarters, the average positive earnings surprise being roughly 23%. Headquartered in New Albany, OH,  Abercrombie & Fitch Co. ANF is a specialty retailer. The company beat the Zacks Consensus Estimate in each of the prior four quarters, the average positive earnings surprise being 88.3%. For fiscal year 2019 and 2020, the stock is likely to see earnings growth of 21% and 2%, respectively. You can get the rest of the stocks on this list by signing up now for your 2-week free trial to the Research Wizard and start using this screen in your own trading. Further, you can also create your own strategies and test them first before taking the investment plunge. The Research Wizard is a great place to begin. It's easy to use. Everything is in plain language. And it's very intuitive. Start your Research Wizard trial today. And the next time you read an economic report, open up the Research Wizard, plug your finds in, and see what gems come out. Click here to sign up for a free trial to the Research Wizard today . Disclosure: Officers, directors and/or employees of Zacks Investment Research may own or have sold short securities and/or hold long and/or short positions in options that are mentioned in this material. An affiliated investment advisory firm may own or have sold short securities and/or hold long and/or short positions in options that are mentioned in this material. Disclosure: Performance information for Zacks' portfolios and strategies are available at: https://www.zacks.com/performance .",24.17999999999938,1
491,"The U.S. nonfarm payrolls report was much better than expected and helped lift equities in early trading. The headline 196,000 is 20,000 above consensus and strengthened by positive revisions to both January and February. Data within the report shows unemployment held steady at 3.8% while average hourly earnings increased by 0.1%. Average hourly earnings are up 3.2% from last year and driving consumer health. The Dow Jones Industrials, S&P 500, and NASDAQ Composite were all edging higher in early premarket trading and then extended those gains to 0.5% after the NFP release. In trade news, both President Trump and Vice Premier Liu He issued positive statements following their Thursday meeting. Vice Premier Liu He says a new consensus has been reached in regards to the text of the agreement in progress. He delivered a message to Trump from Chinese President Xi Jinping to the effect substantial progress has been made and he hopes a quick resolution can be reached. President Trump says they are making swift progress and a deal is possible within the next four weeks. European equities were flat and mixed at midday as traders digest the latest trade news. The good news is that both sides are positive on progress, the bad news is the timing of the deal has been pushed back another two weeks. The DAX was trading the weakest, hovering near 0.0%, while the other major indices were up about 0.25%. Basic resources led the gains with an advance of 0.50%. The sector has extensive exposure to China and is sensitive to trade news. Growth concerns are weighing on sentiment despite the trade news and U.S. labor data. Yesterday's decline in German Factory Orders only the latest in a round of data pointing to slower growth. Compounding negative sentiment is an expected downgraded growth forecast from Italy. Italy is expected to reduce its GDP forecast to only 0.1% after projecting 1.0% at the end of last year. In stock news , shares of Italy-listed Saipan shot to the top of the charts in early trading. The driller announced $200 million in new contracts that could fuel revenue long into the future. Trading in Asia was mixed as traders wait on concrete trade news. The Japanese Nikkei led the advance with a gain of 0.38% with shares of Fanuc and Hitachi Construction in the lead. Both companies have exposure to China and are sensitive to trade news, both stocks advanced more than 1.15% in Friday trading. In economic news, Japanese Household Spending increased by 1.7% but less than expected. The Korean Kospi posted the second largest advance, 0.14%, despite a warning from Samsung 1st quarter profits could be down as much as -60%. The Australian ASX was the only index to post a loss. Markets in the Greater China region were closed for a holiday. This article was originally posted on FX Empire",24.17999999999938,1
492," Shares in The Boeing Company (NYSE: BA) declined 13.3% in March, according to data provided by S&P Global Market Intelligence . The aviation giant's stock lost value in the aftermath of the Ethiopian Airlines crash on March 10, the second time in the last six months that a Boeing 737 MAX plane has suffered a tragedy. In addition, the Ethiopian Airlines crash and October's Lion Air crash appear to have strong similarities. In both cases, it's believed that erroneous data from so-called angle of attack (AOA) sensors triggered a computer controlled system -- known as the Maneuvering Characteristics Augmentation System, or MCAS -- to lower the nose and cause the plane to dive.  Travelers need to feel confident in the Boeing 737 MAX. Image source: Getty Images. As a consequence, Boeing has stopped delivery of all new 737 MAX jets,  and the planes already in service have been grounded. There will obviously be a financial impact on Boeing from recent events, but it's far from clear at this stage what it's going to be. The key question is whether there will be a long-term drop in future and existing orders if airlines and the public lose confidence in the 737 MAX. Alongside the Airbus A320 family, the Boeing 737 MAX (an upgrade to the existing 737) is intended to be the workhorse of the commercial aviation industry . It's a crucial part of Boeing's future. Much will depend on the ongoing investigations into the crashes and the Federal Aviation Administration's review of the 737 MAX. CEO Dennis Muilenburg is assuring travelers that the company is working on a software update that ""along with the associated training and additional educational materials that pilots want in the wake of these accidents, will eliminate the possibility of unintended MCAS activation and prevent an MCAS-related accident from ever happening again."" He went on to state that an update was nearing completion and he anticipated ""certification and implementation"" in the next few weeks. We also know that erroneous AOA sensor data caused a similar issue on a Lufthansa flight in 2014 on an Airbus plane. Fortunately, the Lufthansa pilots were able to react in time. Appropriate action and training took place in the aftermath of the event, and Airbus didn't suffer long-term financial harm. Boeing and aviation authorities appear committed to reacting in a similar manner to recent events, and hopefully such tragedies won't occur again.  10 stocks we like better than Boeing
When investing geniuses David and Tom Gardner have a stock tip, it can pay to listen. After all, the newsletter they have run for over a decade, Motley Fool Stock Advisor , has quadrupled the market.* David and Tom just revealed what they believe are the ten best stocks for investors to buy right now... and Boeing wasn't one of them! That's right -- they think these 10 stocks are even better buys. See the 10 stocks *Stock Advisor returns as of March 1, 2019 Lee Samaha has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy .",24.17999999999938,1
493,"Top Consumer Stocks: WMT: +0.19% MCD: Flat DIS: +0.26% CVS: +0.54% KO: +0.15% Top consumer stocks were flat to higher pre-bell Friday. In other sector news: (=) Toyota Motor ( TM ) and DENSO unveiled an agreement under which the operation of core electronic components will be transferred to DENSO, implying Toyota will no longer be involved in those activities. (-) Baozun ( BZUN ) was declining after it priced its offering of $225 million in convertible senior notes. (+) Tesla ( TSLA ) was marginally higher after moving its Autonomy Investor Day to April 22, from the initial April 19 schedule, due to investor feedback and ""to accommodate as many attendees as possible.""",24.17999999999938,1
494," Delta Air Lines (DAL) could be a solid addition to your portfolio given its recent upgrade to a Zacks Rank #2 (Buy). An upward trend in earnings estimates -- one of the most powerful forces impacting stock prices -- has triggered this rating change. A company's changing earnings picture is at the core of the Zacks rating. The system tracks the Zacks Consensus Estimate -- the consensus measure of EPS estimates from the sell-side analysts covering the stock -- for the current and following years. The power of a changing earnings picture in determining near-term stock price movements makes the Zacks rating system highly useful for individual investors, since it can be difficult to make decisions based on rating upgrades by Wall Street analysts. These are mostly driven by subjective factors that are hard to see and measure in real time. Therefore, the Zacks rating upgrade for Delta basically reflects positivity about its earnings outlook that could translate into buying pressure and an increase in its stock price. Most Powerful Force Impacting Stock Prices The change in a company's future earnings potential, as reflected in earnings estimate revisions, has proven to be strongly correlated with the near-term price movement of its stock. The influence of institutional investors has a partial contribution to this relationship, as these big professionals use earnings and earnings estimates to calculate the fair value of a company's shares. An increase or decrease in earnings estimates in their valuation models simply results in higher or lower fair value for a stock, and institutional investors typically buy or sell it. Their bulk investment action then leads to price movement for the stock. For Delta, rising earnings estimates and the consequent rating upgrade fundamentally mean an improvement in the company's underlying business. And investors' appreciation of this improving business trend should push the stock higher. Harnessing the Power of Earnings Estimate Revisions Empirical research shows a strong correlation between trends in earnings estimate revisions and near-term stock movements, so it could be truly rewarding if such revisions are tracked for making an investment decision. Here is where the tried-and-tested Zacks Rank stock-rating system plays an important role, as it effectively harnesses the power o f earnings estimate revisions. The Zacks Rank stock-rating system, which uses four factors related to earnings estimates to classify stocks into five groups, ranging from Zacks Rank #1 (Strong Buy) to Zacks Rank #5 (Strong Sell), has an impressive externally-audited track record, with Zacks Rank #1 stocks generating an average annual return of +25% since 1988. You can see the complete list of today's Zacks #1 Rank (Strong Buy) stocks here >>>> . Earnings Estimate Revisions for Delta This airline is expected to earn $6.58 per share for the fiscal year ending December 2019, which represents a year-over-year change of 16.5%. Analysts have been steadily raising their estimates for Delta. Over the past three months, the Zacks Consensus Estimate for the company has increased 1.3%. Bottom Line Unlike the overly optimistic Wall Street analysts whose rating systems tend to be weighted toward favorable recommendations, the Zacks rating system maintains an equal proportion of 'buy' and 'sell' ratings for its entire universe of more than 4000 stocks at any point in time. Irrespective of market conditions, only the top 5% of the Zacks-covered stocks get a 'Strong Buy' rating and the next 15% get a 'Buy' rating. So, the placement of a stock in the top 20% of the Zacks-covered stocks indicates its superior earnings estimate revision feature, making it a solid candidate for producing market-beating returns in the near term. You can learn more about the Zacks Rank here >>> The upgrade of Delta to a Zacks Rank #2 positions it in the top 20% of the Zacks-covered stocks in terms of estimate revisions, implying that the stock might move higher in the near term.",24.17999999999938,1
495," Investors might want to bet on Chegg (CHGG), as it has been recently upgraded to a Zacks Rank #2 (Buy). An upward trend in earnings estimates -- one of the most powerful forces impacting stock prices -- has triggered this rating change. The Zacks rating relies solely on a company's changing earnings picture. It tracks EPS estimates for the current and following years from the sell-side analysts covering the stock through a consensus measure -- the Zacks Consensus Estimate. Individual investors often find it hard to make decisions based on rating upgrades by Wall Street analysts, since these are mostly driven by subjective factors that are hard to see and measure in real time. In these situations, the Zacks rating system comes in handy because of the power of a changing earnings picture in determining near-term stock price movements. As such, the Zacks rating upgrade for Chegg is essentially a positive comment on its earnings outlook that could have a favorable impact on its stock price. Most Powerful Force Impacting Stock Prices The change in a company's future earnings potential, as reflected in earnings estimate revisions, has proven to be strongly correlated with the near-term price movement of its stock. That's partly because of the influence of institutional investors that use earnings and earnings estimates for calculating the fair value of a company's shares. An increase or decrease in earnings estimates in their valuation models simply results in higher or lower fair value for a stock, and institutional investors typically buy or sell it. Their transaction of large amounts of shares then leads to price movement for the stock. Fundamentally speaking, rising earnings estimates and the consequent rating upgrade for Chegg imply an improvement in the company's underlying business. Investors should show their appreciation for this improving business trend by pushing the stock higher. Harnessing the Power of Earnings Estimate Revisions As empirical research shows a strong correlation between trends in earnings estimate revisions and near-term stock movements, tracking such revisions for making an investment decision could be truly rewarding. Here is where the tried-and-tested Zacks Rank stock-rating system plays an important role, as it effectively harnesses the power o f earnings estimate revisions. The Zacks Rank stock-rating system, which uses four factors related to earnings estimates to classify stocks into five groups, ranging from Zacks Rank #1 (Strong Buy) to Zacks Rank #5 (Strong Sell), has an impressive externally-audited track record, with Zacks Rank #1 stocks generating an average annual return of +25% since 1988. You can see the complete list of today's Zacks #1 Rank (Strong Buy) stocks here >>>> . Earnings Estimate Revisions for Chegg This provider of online textbook rental services is expected to earn $0.69 per share for the fiscal year ending December 2019, which represents a year-over-year change of 25.5%. Analysts have been steadily raising their estimates for Chegg. Over the past three months, the Zacks Consensus Estimate for the company has increased 15.3%. Bottom Line Unlike the overly optimistic Wall Street analysts whose rating systems tend to be weighted toward favorable recommendations, the Zacks rating system maintains an equal proportion of 'buy' and 'sell' ratings for its entire universe of more than 4000 stocks at any point in time. Irrespective of market conditions, only the top 5% of the Zacks-covered stocks get a 'Strong Buy' rating and the next 15% get a 'Buy' rating. So, the placement of a stock in the top 20% of the Zacks-covered stocks indicates its superior earnings estimate revision feature, making it a solid candidate for producing market-beating returns in the near term. You can learn more about the Zacks Rank here >>> The upgrade of Chegg to a Zacks Rank #2 positions it in the top 20% of the Zacks-covered stocks in terms of estimate revisions, implying that the stock might move higher in the near term.",24.17999999999938,1
496," Investors might want to bet on Cabot Oil (COG), as it has been recently upgraded to a Zacks Rank #1 (Strong Buy). An upward trend in earnings estimates -- one of the most powerful forces impacting stock prices -- has triggered this rating change. The Zacks rating relies solely on a company's changing earnings picture. It tracks EPS estimates for the current and following years from the sell-side analysts covering the stock through a consensus measure -- the Zacks Consensus Estimate. Individual investors often find it hard to make decisions based on rating upgrades by Wall Street analysts, since these are mostly driven by subjective factors that are hard to see and measure in real time. In these situations, the Zacks rating system comes in handy because of the power of a changing earnings picture in determining near-term stock price movements. As such, the Zacks rating upgrade for Cabot is essentially a positive comment on its earnings outlook that could have a favorable impact on its stock price. Most Powerful Force Impacting Stock Prices The change in a company's future earnings potential, as reflected in earnings estimate revisions, has proven to be strongly correlated with the near-term price movement of its stock. That's partly because of the influence of institutional investors that use earnings and earnings estimates for calculating the fair value of a company's shares. An increase or decrease in earnings estimates in their valuation models simply results in higher or lower fair value for a stock, and institutional investors typically buy or sell it. Their transaction of large amounts of shares then leads to price movement for the stock. Fundamentally speaking, rising earnings estimates and the consequent rating upgrade for Cabot imply an improvement in the company's underlying business. Investors should show their appreciation for this improving business trend by pushing the stock higher. Harnessing the Power of Earnings Estimate Revisions As empirical research shows a strong correlation between trends in earnings estimate revisions and near-term stock movements, tracking such revisions for making an investment decision could be truly rewarding. Here is where the tried-and-tested Zacks Rank stock-rating system plays an important role, as it effectively harnesses the power o f earnings estimate revisions. The Zacks Rank stock-rating system, which uses four factors related to earnings estimates to classify stocks into five groups, ranging from Zacks Rank #1 (Strong Buy) to Zacks Rank #5 (Strong Sell), has an impressive externally-audited track record, with Zacks Rank #1 stocks generating an average annual return of +25% since 1988. You can see the complete list of today's Zacks #1 Rank (Strong Buy) stocks here >>>> . Earnings Estimate Revisions for Cabot This independent oil and gas company is expected to earn $2 per share for the fiscal year ending December 2019, which represents a year-over-year change of 68.1%. Analysts have been steadily raising their estimates for Cabot. Over the past three months, the Zacks Consensus Estimate for the company has increased 8.9%. Bottom Line Unlike the overly optimistic Wall Street analysts whose rating systems tend to be weighted toward favorable recommendations, the Zacks rating system maintains an equal proportion of 'buy' and 'sell' ratings for its entire universe of more than 4000 stocks at any point in time. Irrespective of market conditions, only the top 5% of the Zacks-covered stocks get a 'Strong Buy' rating and the next 15% get a 'Buy' rating. So, the placement of a stock in the top 20% of the Zacks-covered stocks indicates its superior earnings estimate revision feature, making it a solid candidate for producing market-beating returns in the near term. You can learn more about the Zacks Rank here >>> The upgrade of Cabot to a Zacks Rank #1 positions it in the top 5% of the Zacks-covered stocks in terms of estimate revisions, implying that the stock might move higher in the near term.",24.17999999999938,1
497," Blink Charging Co. (BLNK) could be a solid choice for investors given its recent upgrade to a Zacks Rank #2 (Buy). This rating change essentially reflects an upward trend in earnings estimates -- one of the most powerful forces impacting stock prices. The Zacks rating relies solely on a company's changing earnings picture. It tracks EPS estimates for the current and following years from the sell-side analysts covering the stock through a consensus measure -- the Zacks Consensus Estimate. Since a changing earnings picture is a powerful factor influencing near-term stock price movements, the Zacks rating system is very useful for individual investors. They may find it difficult to make decisions based on rating upgrades by Wall Street analysts, as these are mostly driven by subjective factors that are hard to see and measure in real time. Therefore, the Zacks rating upgrade for Blink Charging Co. basically reflects positivity about its earnings outlook that could translate into buying pressure and an increase in its stock price. Most Powerful Force Impacting Stock Prices The change in a company's future earnings potential, as reflected in earnings estimate revisions, has proven to be strongly correlated with the near-term price movement of its stock. The influence of institutional investors has a partial contribution to this relationship, as these big professionals use earnings and earnings estimates to calculate the fair value of a company's shares. An increase or decrease in earnings estimates in their valuation models simply results in higher or lower fair value for a stock, and institutional investors typically buy or sell it. Their bulk investment action then leads to price movement for the stock. Fundamentally speaking, rising earnings estimates and the consequent rating upgrade for Blink Charging Co. imply an improvement in the company's underlying business. Investors should show their appreciation for this improving business trend by pushing the stock higher. Harnessing the Power of Earnings Estimate Revisions As empirical research shows a strong correlation between trends in earnings estimate revisions and near-term stock movements, tracking such revisions for making an investment decision could be truly rewarding. Here is where the tried-and-tested Zacks Rank stock-rating system plays an important role, as it effectively harnesses the power o f earnings estimate revisions. The Zacks Rank stock-rating system, which uses four factors related to earnings estimates to classify stocks into five groups, ranging from Zacks Rank #1 (Strong Buy) to Zacks Rank #5 (Strong Sell), has an impressive externally-audited track record, with Zacks Rank #1 stocks generating an average annual return of +25% since 1988. You can see the complete list of today's Zacks #1 Rank (Strong Buy) stocks here >>>> . Earnings Estimate Revisions for Blink Charging Co. This company is expected to earn -$0.45 per share for the fiscal year ending December 2019, which represents a year-over-year change of 65.4%. Analysts have been steadily raising their estimates for Blink Charging Co. Over the past three months, the Zacks Consensus Estimate for the company has increased 2.2%. Bottom Line Unlike the overly optimistic Wall Street analysts whose rating systems tend to be weighted toward favorable recommendations, the Zacks rating system maintains an equal proportion of 'buy' and 'sell' ratings for its entire universe of more than 4000 stocks at any point in time. Irrespective of market conditions, only the top 5% of the Zacks-covered stocks get a 'Strong Buy' rating and the next 15% get a 'Buy' rating. So, the placement of a stock in the top 20% of the Zacks-covered stocks indicates its superior earnings estimate revision feature, making it a solid candidate for producing market-beating returns in the near term. You can learn more about the Zacks Rank here >>> The upgrade of Blink Charging Co. to a Zacks Rank #2 positions it in the top 20% of the Zacks-covered stocks in terms of estimate revisions, implying that the stock might move higher in the near term.",24.17999999999938,1
